0.000000	-0.062962	-0.043489
0.000000	-1.314465	-0.293965
0.000000	-2.416937	-1.606289
0.000000	-2.751495	-3.966050
0.000000	-2.515353	-7.261299
0.000000	-2.015021	-11.415291
0.000000	-1.447958	-16.409123
0.000000	-0.840205	-22.214870
0.000000	-0.193086	-28.784456
0.000000	0.494656	-36.081903
0.000000	1.227693	-44.059346
0.000000	2.002020	-52.659608
0.000000	2.798533	-61.827991
0.000000	3.598654	-71.494804
0.000000	4.386173	-81.608449
0.000000	5.148192	-92.108439
0.000000	5.869133	-102.925189
0.000000	6.535887	-114.004208
0.000000	7.129561	-125.284798
0.000000	7.637469	-136.700478
0.000000	8.033988	-148.211329
0.000000	8.304164	-159.729774
0.000000	8.433008	-171.255292
0.000000	8.402635	-182.784255
0.000000	8.203983	-194.232296
0.000000	7.824784	-205.520939
0.000000	7.256186	-216.559820
0.000000	6.495334	-227.258784
0.000000	5.539373	-237.527677
0.000000	4.376452	-247.276030
0.000000	2.988620	-256.416163
0.000000	1.369920	-264.860816
0.000000	-0.470512	-272.520251
0.000000	-2.446108	-279.322448
0.000000	-4.401346	-285.197790
0.000000	-6.256492	-290.098032
0.000000	-7.997707	-294.056676
0.000000	-9.416062	-297.108034
0.000000	-10.240217	-299.132505
0.000000	-10.469849	-299.862936
